timestamp,clinton_pp,clinton_po,clinton_nc,trump_pp,trump_po,trump_nc
2016-11-05 08:29:00 -0400,0.6412,0.6449,0.6458,0.3584,0.3547,0.3537
2016-11-05 08:03:00 -0400,0.6397,0.6471,0.6468,0.3598,0.3526,0.3529
2016-11-05 00:57:00 -0400,0.64085,0.64465,0.64495,0.35835,0.35475,0.3544
2016-11-04 23:08:00 -0400,0.64165,0.64525,0.6458,0.3579,0.35425,0.354
2016-11-04 22:08:00 -0400,0.6444,0.646,0.6463,0.35505,0.35365,0.3531
2016-11-04 20:32:00 -0400,0.6423,0.6492,0.6452,0.3572,0.3498,0.354
2016-11-04 19:56:00 -0400,0.6442,0.6485,0.6469,0.3553,0.3509,0.3524
2016-11-04 19:03:00 -0400,0.6443,0.6422,0.6451,0.3552,0.3575,0.3541
2016-11-04 18:25:00 -0400,0.6402,0.6419,0.6381,0.359,0.3578,0.3614
2016-11-04 17:38:00 -0400,0.6371,0.6386,0.6422,0.3627,0.3608,0.3574
2016-11-04 17:18:00 -0400,0.6424,0.643,0.6408,0.3566,0.3566,0.3584
2016-11-04 16:56:00 -0400,0.6474,0.6505,0.6477,0.3521,0.349,0.3517
2016-11-04 16:31:00 -0400,0.6468,0.6494,0.6533,0.3527,0.3498,0.3459
2016-11-04 15:58:00 -0400,0.6365,0.6426,0.6461,0.3633,0.3566,0.3535
2016-11-04 15:38:00 -0400,0.6406,0.6472,0.6468,0.3592,0.3524,0.3528
2016-11-04 15:18:00 -0400,0.6432,0.6523,0.6449,0.3564,0.3473,0.3545
2016-11-04 14:54:00 -0400,0.643,0.6487,0.6462,0.3568,0.351,0.3537
2016-11-04 14:19:00 -0400,0.6559,0.6515,0.6562,0.3437,0.3481,0.3434
2016-11-04 13:59:00 -0400,0.6581,0.664,0.6739,0.3408,0.3355,0.3256
2016-11-04 13:18:00 -0400,0.6778,0.6841,0.6856,0.322,0.3153,0.314
2016-11-04 12:52:00 -0400,0.6834,0.6863,0.6906,0.316,0.313,0.3089
2016-11-04 11:56:00 -0400,0.6797,0.6899,0.6825,0.32,0.3097,0.3168
2016-11-04 11:08:00 -0400,0.6724,0.6784,0.6808,0.3273,0.3208,0.3183
2016-11-04 10:48:00 -0400,0.6709,0.677,0.6828,0.3284,0.3226,0.3166
2016-11-04 08:58:00 -0400,0.6633,0.6648,0.6617,0.3363,0.3348,0.3372
2016-11-04 08:24:00 -0400,0.653,0.6601,0.6579,0.3467,0.339,0.3411
2016-11-04 07:40:00 -0400,0.6508,0.6634,0.66,0.349,0.336,0.3395
2016-11-04 07:21:00 -0400,0.6506,0.666,0.6564,0.3488,0.3334,0.3431
2016-11-03 23:31:00 -0400,0.6486,0.662,0.6547,0.35115,0.3376,0.3447
2016-11-03 20:03:00 -0400,0.6599,0.6692,0.6605,0.3396,0.3299,0.339
2016-11-03 19:43:00 -0400,0.6558,0.6652,0.6583,0.344,0.3345,0.3412
2016-11-03 18:17:00 -0400,0.6469,0.6595,0.6518,0.3526,0.3399,0.3478
2016-11-03 17:30:00 -0400,0.6519,0.6608,0.6541,0.3479,0.3385,0.3451
2016-11-03 16:54:00 -0400,0.6519,0.6566,0.6523,0.3476,0.3428,0.3471
2016-11-03 15:08:00 -0400,0.6442,0.647,0.6409,0.355,0.3525,0.3583
2016-11-03 14:38:00 -0400,0.6503,0.6575,0.6505,0.3493,0.3418,0.3486
2016-11-03 14:18:00 -0400,0.6533,0.656,0.6459,0.3462,0.3433,0.3533
2016-11-03 13:52:00 -0400,0.6528,0.6584,0.6492,0.3461,0.3412,0.3501
2016-11-03 13:32:00 -0400,0.6492,0.6588,0.6506,0.3501,0.3406,0.3488
2016-11-03 12:26:00 -0400,0.6485,0.6589,0.646,0.3505,0.3404,0.3534
2016-11-03 11:51:00 -0400,0.6442,0.6475,0.6386,0.3553,0.3516,0.3609
2016-11-03 11:17:00 -0400,0.6508,0.6564,0.6438,0.3486,0.3423,0.355
2016-11-03 10:07:00 -0400,0.6554,0.667,0.6521,0.3443,0.3324,0.3469
2016-11-03 09:14:00 -0400,0.6585,0.6687,0.6506,0.3405,0.3305,0.3482
2016-11-03 08:34:00 -0400,0.6571,0.6655,0.6526,0.3425,0.3342,0.3462
2016-11-03 08:11:00 -0400,0.659,0.6639,0.647,0.3403,0.3355,0.3522
2016-11-03 07:50:00 -0400,0.6574,0.6628,0.6462,0.3419,0.3367,0.3526
2016-11-03 01:39:00 -0400,0.6704,0.6763,0.6724,0.3289,0.323,0.3265
2016-11-02 21:31:00 -0400,0.66965,0.6771,0.6542,0.3294,0.32235,0.3449
2016-11-02 20:31:00 -0400,0.6674,0.6745,0.6594,0.3322,0.3248,0.3393
2016-11-02 19:04:00 -0400,0.6743,0.6758,0.6582,0.325,0.3234,0.3411
2016-11-02 18:44:00 -0400,0.6775,0.6895,0.6683,0.322,0.3092,0.3309
2016-11-02 17:30:00 -0400,0.6804,0.6882,0.6838,0.3182,0.3112,0.3151
2016-11-02 16:47:00 -0400,0.6836,0.692,0.6836,0.316,0.3074,0.3152
2016-11-02 16:15:00 -0400,0.6811,0.6894,0.6838,0.3182,0.31,0.3147
2016-11-02 15:45:00 -0400,0.6803,0.6932,0.6764,0.319,0.306,0.3225
2016-11-02 15:09:00 -0400,0.6821,0.6909,0.6754,0.3172,0.3087,0.3229
2016-11-02 14:25:00 -0400,0.6815,0.6888,0.6783,0.3181,0.3103,0.3206
2016-11-02 13:38:00 -0400,0.6774,0.6945,0.6775,0.3219,0.3048,0.3215
2016-11-02 13:02:00 -0400,0.6894,0.699,0.6819,0.3098,0.3,0.3175
2016-11-02 11:58:00 -0400,0.6893,0.7074,0.6966,0.31,0.2918,0.3023
2016-11-02 11:38:00 -0400,0.6936,0.7084,0.6981,0.3058,0.291,0.3009
2016-11-02 11:12:00 -0400,0.6947,0.7043,0.6934,0.3047,0.2956,0.3063
2016-11-02 10:49:00 -0400,0.6894,0.703,0.685,0.3098,0.2964,0.3139
2016-11-02 08:59:00 -0400,0.6815,0.6948,0.683,0.3176,0.3043,0.3165
2016-11-02 08:25:00 -0400,0.6842,0.6904,0.6759,0.3153,0.3089,0.3232
2016-11-02 07:47:00 -0400,0.6827,0.691,0.6795,0.3164,0.3079,0.3198
2016-11-01 23:07:00 -0400,0.69845,0.71175,0.6947,0.3008,0.2876,0.3045
2016-11-01 18:04:00 -0400,0.6966,0.7097,0.6963,0.3028,0.2895,0.3031
2016-11-01 17:44:00 -0400,0.6955,0.711,0.6944,0.3038,0.2877,0.3046
2016-11-01 17:01:00 -0400,0.6937,0.7118,0.6916,0.3057,0.2875,0.3074
2016-11-01 16:41:00 -0400,0.7011,0.7101,0.6965,0.2984,0.2893,0.3027
2016-11-01 15:10:00 -0400,0.6983,0.7205,0.7039,0.3006,0.2787,0.2952
2016-11-01 14:44:00 -0400,0.6992,0.7179,0.7025,0.3005,0.2818,0.2962
2016-11-01 13:41:00 -0400,0.7054,0.718,0.7039,0.2935,0.2815,0.2954
2016-11-01 13:21:00 -0400,0.7136,0.7286,0.7172,0.286,0.2709,0.2816
2016-11-01 11:31:00 -0400,0.7165,0.7327,0.7198,0.2829,0.267,0.2792
2016-11-01 10:52:00 -0400,0.7197,0.7383,0.7279,0.2798,0.2616,0.271
2016-11-01 09:27:00 -0400,0.7217,0.7433,0.7295,0.2778,0.2561,0.2698
2016-11-01 09:07:00 -0400,0.724,0.7406,0.7258,0.2748,0.2586,0.2732
2016-11-01 07:44:00 -0400,0.7442,0.7557,0.7479,0.255,0.2436,0.2515
2016-10-31 23:17:00 -0400,0.7311,0.7518,0.73595,0.26825,0.24765,0.263
2016-10-31 18:49:00 -0400,0.7357,0.7539,0.7349,0.2639,0.2457,0.2643
2016-10-31 16:35:00 -0400,0.7435,0.7557,0.7415,0.2553,0.2437,0.258
2016-10-31 16:15:00 -0400,0.7359,0.7547,0.7329,0.2632,0.2449,0.2658
2016-10-31 15:54:00 -0400,0.7415,0.7556,0.7397,0.2576,0.2437,0.2598
2016-10-31 14:11:00 -0400,0.7441,0.7607,0.7447,0.2552,0.2388,0.255
2016-10-31 13:26:00 -0400,0.7409,0.757,0.7413,0.2589,0.2423,0.2577
2016-10-31 12:33:00 -0400,0.7626,0.7778,0.767,0.2369,0.2216,0.2322
2016-10-31 11:23:00 -0400,0.7637,0.7808,0.7704,0.2356,0.2187,0.2286
2016-10-31 09:16:00 -0400,0.7582,0.773,0.757,0.2415,0.2265,0.2422
2016-10-30 14:42:00 -0400,0.7662,0.7894,0.7736,0.2331,0.2101,0.2255
2016-10-30 11:35:00 -0400,0.7708,0.785,0.781,0.2288,0.2143,0.2181
2016-10-30 11:16:00 -0400,0.769,0.7884,0.7791,0.2308,0.2112,0.22
2016-10-30 10:31:00 -0400,0.7685,0.7855,0.7766,0.2314,0.2138,0.2224
2016-10-29 21:06:00 -0400,0.78975,0.811,0.80375,0.2099,0.18865,0.19565
2016-10-29 16:30:00 -0400,0.789,0.81,0.8013,0.2108,0.1895,0.1979
2016-10-29 12:29:00 -0400,0.7842,0.8064,0.8001,0.2152,0.193,0.1993
2016-10-29 09:45:00 -0400,0.7843,0.8061,0.8007,0.2154,0.1936,0.1984
2016-10-28 20:24:00 -0400,0.7923,0.8142,0.8069,0.2071,0.1853,0.1926
2016-10-28 17:38:00 -0400,0.7908,0.8123,0.8075,0.2089,0.1871,0.1915
2016-10-28 17:03:00 -0400,0.7906,0.8198,0.8106,0.2088,0.1796,0.1887
2016-10-28 16:43:00 -0400,0.7909,0.8156,0.8091,0.2086,0.1837,0.19
2016-10-28 14:57:00 -0400,0.7905,0.8158,0.8119,0.2091,0.1836,0.1875
2016-10-28 13:52:00 -0400,0.7912,0.8106,0.8093,0.2081,0.1891,0.1896
2016-10-28 12:13:00 -0400,0.7949,0.8201,0.8119,0.2046,0.1794,0.1872
2016-10-28 11:54:00 -0400,0.7976,0.8203,0.8115,0.2016,0.1792,0.1873
2016-10-28 09:04:00 -0400,0.7912,0.8123,0.8017,0.2082,0.187,0.1978
2016-10-28 08:21:00 -0400,0.7893,0.8126,0.8038,0.2098,0.187,0.1957
2016-10-27 20:34:00 -0400,0.7997,0.8209,0.8143,0.1998,0.1788,0.185
2016-10-27 17:02:00 -0400,0.8098,0.8301,0.8216,0.1892,0.1696,0.1773
2016-10-27 16:18:00 -0400,0.8069,0.8258,0.8191,0.1925,0.1739,0.1802
2016-10-27 15:31:00 -0400,0.8081,0.8294,0.8306,0.191,0.1699,0.1686
2016-10-27 14:35:00 -0400,0.8172,0.8407,0.8355,0.1823,0.1586,0.1637
2016-10-27 13:54:00 -0400,0.8121,0.8383,0.8335,0.1871,0.1611,0.1656
2016-10-27 12:57:00 -0400,0.8213,0.842,0.8429,0.1782,0.1577,0.1564
2016-10-27 11:55:00 -0400,0.8223,0.8436,0.842,0.1771,0.156,0.1567
2016-10-27 11:33:00 -0400,0.8205,0.8425,0.8422,0.1786,0.1572,0.1573
2016-10-27 09:43:00 -0400,0.8242,0.8466,0.8423,0.175,0.1527,0.157
2016-10-27 08:51:00 -0400,0.831,0.8461,0.8499,0.1686,0.1532,0.1497
2016-10-27 01:58:00 -0400,0.8376,0.8565,0.8628,0.1618,0.1432,0.1366
2016-10-26 21:48:00 -0400,0.8323,0.85415,0.8592,0.1672,0.14545,0.1401
2016-10-26 18:45:00 -0400,0.8344,0.8542,0.8624,0.1645,0.1456,0.1371
2016-10-26 18:12:00 -0400,0.8385,0.8582,0.8659,0.161,0.1413,0.1335
2016-10-26 17:27:00 -0400,0.8367,0.8606,0.8722,0.163,0.1391,0.1273
2016-10-26 16:46:00 -0400,0.823,0.8436,0.8519,0.1764,0.1557,0.1473
2016-10-26 15:40:00 -0400,0.8252,0.8493,0.8525,0.1746,0.1505,0.1471
2016-10-26 14:32:00 -0400,0.8231,0.8505,0.8541,0.1766,0.1491,0.1453
2016-10-26 14:13:00 -0400,0.8213,0.842,0.8468,0.1782,0.1579,0.1526
2016-10-26 13:32:00 -0400,0.8168,0.8447,0.8474,0.1829,0.1546,0.1518
2016-10-26 11:29:00 -0400,0.8302,0.8468,0.8566,0.1693,0.1528,0.1424
2016-10-26 08:58:00 -0400,0.8218,0.8457,0.8525,0.1777,0.1541,0.1465
2016-10-26 08:39:00 -0400,0.8195,0.843,0.8505,0.18,0.1566,0.1489
2016-10-25 23:20:00 -0400,0.82635,0.85045,0.85635,0.17325,0.1491,0.143
2016-10-25 20:14:00 -0400,0.8271,0.8475,0.8573,0.1726,0.152,0.1423
2016-10-25 16:41:00 -0400,0.8298,0.8537,0.8607,0.1696,0.1462,0.1387
2016-10-25 16:09:00 -0400,0.8323,0.8538,0.8625,0.1672,0.1457,0.137
2016-10-25 15:15:00 -0400,0.8322,0.8553,0.8602,0.1674,0.1446,0.1393
2016-10-25 14:30:00 -0400,0.8287,0.8534,0.8578,0.1706,0.1462,0.142
2016-10-25 14:10:00 -0400,0.8323,0.8584,0.8608,0.1676,0.1414,0.139
2016-10-25 13:52:00 -0400,0.8372,0.8553,0.865,0.1624,0.1444,0.1347
2016-10-25 13:12:00 -0400,0.832,0.8591,0.8661,0.1674,0.1405,0.1331
2016-10-25 11:10:00 -0400,0.8301,0.8596,0.863,0.1695,0.1401,0.136
2016-10-25 10:16:00 -0400,0.8438,0.8645,0.8705,0.1559,0.1353,0.1286
2016-10-25 09:38:00 -0400,0.8398,0.8629,0.8656,0.1598,0.1364,0.1343
2016-10-25 09:12:00 -0400,0.8356,0.8608,0.8636,0.1639,0.1389,0.1358
2016-10-25 08:52:00 -0400,0.8342,0.8588,0.8617,0.1655,0.1409,0.1374
2016-10-24 23:07:00 -0400,0.83875,0.863,0.86705,0.16085,0.13675,0.1323
2016-10-24 18:59:00 -0400,0.84,0.861,0.8658,0.1598,0.1388,0.1331
2016-10-24 18:27:00 -0400,0.8297,0.8507,0.8533,0.17,0.1491,0.1459
2016-10-24 17:07:00 -0400,0.831,0.8536,0.8579,0.1686,0.1462,0.1415
2016-10-24 16:44:00 -0400,0.8308,0.8565,0.8544,0.1687,0.1431,0.1451
2016-10-24 14:28:00 -0400,0.8325,0.8519,0.8577,0.1672,0.1478,0.1417
2016-10-24 13:35:00 -0400,0.839,0.8645,0.8673,0.1609,0.1354,0.1324
2016-10-24 13:00:00 -0400,0.8398,0.8656,0.8668,0.1599,0.1342,0.133
2016-10-24 11:53:00 -0400,0.8414,0.8624,0.8654,0.1583,0.1375,0.1342
2016-10-24 09:18:00 -0400,0.8403,0.8622,0.8656,0.1593,0.1376,0.1335
2016-10-23 16:41:00 -0400,0.837,0.8604,0.8604,0.1624,0.1394,0.1389
2016-10-23 11:06:00 -0400,0.8503,0.8739,0.8785,0.1493,0.1259,0.1209
2016-10-23 10:00:00 -0400,0.8489,0.8694,0.8751,0.1508,0.1303,0.1247
2016-10-22 13:41:00 -0400,0.8335,0.8582,0.8624,0.1661,0.1416,0.1373
2016-10-22 11:22:00 -0400,0.8299,0.8596,0.8583,0.1693,0.1401,0.1412
2016-10-22 11:01:00 -0400,0.8326,0.8583,0.859,0.1672,0.1414,0.1404
2016-10-22 08:35:00 -0400,0.8351,0.8581,0.8598,0.1646,0.1417,0.1395
2016-10-21 18:22:00 -0400,0.8408,0.8674,0.8655,0.1588,0.1324,0.1337
2016-10-21 17:32:00 -0400,0.8386,0.8629,0.8635,0.1611,0.1367,0.1361
2016-10-21 16:15:00 -0400,0.8388,0.8611,0.863,0.1609,0.1387,0.1361
2016-10-21 15:01:00 -0400,0.8353,0.8648,0.866,0.1644,0.1349,0.1332
2016-10-21 14:41:00 -0400,0.8393,0.8677,0.8667,0.1604,0.1322,0.1328
2016-10-21 14:11:00 -0400,0.8376,0.8651,0.8641,0.1619,0.1347,0.1354
2016-10-21 13:50:00 -0400,0.836,0.8639,0.8609,0.1635,0.1356,0.1385
2016-10-21 12:26:00 -0400,0.8393,0.8663,0.8624,0.1601,0.1334,0.1371
2016-10-21 09:43:00 -0400,0.8374,0.8621,0.8649,0.1619,0.1377,0.1346
2016-10-20 21:31:00 -0400,0.84065,0.8703,0.87,0.1592,0.12955,0.12945
2016-10-20 20:28:00 -0400,0.841,0.8693,0.8739,0.1586,0.1304,0.1257
2016-10-20 19:01:00 -0400,0.8406,0.8659,0.8722,0.159,0.134,0.1272
2016-10-20 14:28:00 -0400,0.8407,0.8689,0.8723,0.1588,0.131,0.1274
2016-10-20 13:33:00 -0400,0.8381,0.8671,0.8643,0.1612,0.1327,0.1349
2016-10-20 12:44:00 -0400,0.8344,0.8616,0.8653,0.1654,0.1379,0.1342
2016-10-20 12:19:00 -0400,0.8326,0.8607,0.8651,0.167,0.1391,0.1341
2016-10-20 09:16:00 -0400,0.834,0.8624,0.8616,0.1659,0.1372,0.138
2016-10-20 07:56:00 -0400,0.8459,0.8722,0.8789,0.1539,0.1274,0.1203
2016-10-19 17:36:00 -0400,0.8465,0.8711,0.8747,0.1531,0.1287,0.1249
2016-10-19 17:17:00 -0400,0.8419,0.8691,0.8726,0.1578,0.1302,0.127
2016-10-19 16:59:00 -0400,0.8388,0.8624,0.8758,0.1609,0.1374,0.1238
2016-10-19 15:41:00 -0400,0.8416,0.867,0.8755,0.1582,0.1328,0.1238
2016-10-19 15:08:00 -0400,0.8422,0.8688,0.8785,0.1577,0.1311,0.121
2016-10-19 14:16:00 -0400,0.833,0.86,0.8733,0.1669,0.1398,0.1264
2016-10-19 13:05:00 -0400,0.8351,0.8653,0.8753,0.1648,0.1342,0.1245
2016-10-19 12:07:00 -0400,0.8452,0.8768,0.8934,0.1545,0.1229,0.1061
2016-10-19 11:24:00 -0400,0.8495,0.8808,0.8906,0.1503,0.119,0.1091
2016-10-19 10:25:00 -0400,0.8452,0.8757,0.8913,0.1546,0.1238,0.1083
2016-10-19 09:56:00 -0400,0.8497,0.8778,0.8899,0.15,0.1218,0.11
2016-10-19 09:20:00 -0400,0.8457,0.8766,0.8925,0.1541,0.1233,0.1071
2016-10-19 08:45:00 -0400,0.8404,0.8722,0.8849,0.1594,0.1276,0.1149
2016-10-18 22:04:00 -0400,0.8403,0.8735,0.8874,0.1594,0.1264,0.1124
2016-10-18 21:31:00 -0400,0.84005,0.8702,0.8865,0.1597,0.12945,0.11315
2016-10-18 18:27:00 -0400,0.8401,0.8757,0.8893,0.1597,0.1241,0.1102
2016-10-18 17:37:00 -0400,0.8417,0.8738,0.8874,0.1576,0.1261,0.1121
2016-10-18 14:56:00 -0400,0.8458,0.8764,0.8914,0.1539,0.1232,0.1083
2016-10-18 13:49:00 -0400,0.8445,0.8772,0.8955,0.1554,0.1225,0.1042
2016-10-18 12:55:00 -0400,0.8424,0.8742,0.89,0.1574,0.1255,0.1096
2016-10-18 11:49:00 -0400,0.8436,0.874,0.8931,0.1561,0.1257,0.1065
2016-10-18 11:18:00 -0400,0.8455,0.8755,0.8935,0.1541,0.1244,0.1064
2016-10-18 10:22:00 -0400,0.8499,0.8799,0.898,0.15,0.1198,0.1016
2016-10-18 08:48:00 -0400,0.8468,0.8792,0.8985,0.1531,0.1205,0.1013
2016-10-18 08:09:00 -0400,0.8497,0.8831,0.9027,0.1497,0.1167,0.097
2016-10-17 21:45:00 -0400,0.85145,0.88215,0.90735,0.1482,0.11775,0.09225
2016-10-17 21:12:00 -0400,0.8568,0.88625,0.911,0.1431,0.1135,0.08865
2016-10-17 19:06:00 -0400,0.8603,0.8871,0.909,0.1395,0.1127,0.0907
2016-10-17 18:41:00 -0400,0.8518,0.8816,0.9025,0.1475,0.1181,0.0971
2016-10-17 17:55:00 -0400,0.8464,0.8828,0.904,0.1535,0.117,0.0953
2016-10-17 17:35:00 -0400,0.8511,0.8817,0.9047,0.1488,0.1181,0.095
2016-10-17 15:28:00 -0400,0.8542,0.8842,0.904,0.1457,0.1155,0.0955
2016-10-17 14:01:00 -0400,0.8484,0.8772,0.8963,0.1512,0.1226,0.1033
2016-10-17 12:48:00 -0400,0.8434,0.8751,0.8981,0.1564,0.1246,0.1014
2016-10-17 11:23:00 -0400,0.8489,0.8799,0.9033,0.1505,0.1199,0.0961
2016-10-17 11:05:00 -0400,0.8482,0.877,0.8984,0.1516,0.1229,0.1012
2016-10-17 09:10:00 -0400,0.8432,0.8726,0.8984,0.1567,0.1272,0.1013
2016-10-17 08:32:00 -0400,0.8393,0.8723,0.8914,0.1605,0.1276,0.1084
2016-10-16 21:30:00 -0400,0.8312,0.8657,0.8878,0.16865,0.1341,0.11205
2016-10-16 19:16:00 -0400,0.8271,0.8633,0.8834,0.1726,0.1363,0.1165
2016-10-16 12:37:00 -0400,0.8285,0.8623,0.8845,0.1713,0.1376,0.1153
2016-10-16 10:03:00 -0400,0.8312,0.8609,0.8849,0.1686,0.139,0.1149
2016-10-16 08:04:00 -0400,0.8162,0.8508,0.8681,0.1835,0.1491,0.1315
2016-10-16 01:39:00 -0400,0.8147,0.8482,0.8695,0.1852,0.1517,0.13
2016-10-15 22:42:00 -0400,0.81635,0.8549,0.8743,0.1834,0.14495,0.1255
2016-10-15 17:31:00 -0400,0.8141,0.8537,0.8709,0.1857,0.1462,0.1286
2016-10-15 12:22:00 -0400,0.8212,0.8563,0.8772,0.1787,0.1435,0.1225
2016-10-15 08:07:00 -0400,0.819,0.8575,0.8744,0.1806,0.1422,0.1254
2016-10-14 17:27:00 -0400,0.8226,0.8573,0.8781,0.1771,0.1426,0.1212
2016-10-14 15:32:00 -0400,0.8185,0.8488,0.8732,0.1814,0.1508,0.1265
2016-10-14 14:20:00 -0400,0.8211,0.8549,0.8798,0.1784,0.1446,0.12
2016-10-14 13:18:00 -0400,0.8168,0.8517,0.874,0.1831,0.1482,0.1254
2016-10-14 11:23:00 -0400,0.8183,0.847,0.8748,0.1813,0.1527,0.1248
2016-10-14 09:04:00 -0400,0.8095,0.844,0.8748,0.1903,0.1559,0.125
2016-10-14 08:46:00 -0400,0.8159,0.8511,0.8751,0.1839,0.1488,0.1247
2016-10-13 22:51:00 -0400,0.8202,0.85625,0.88495,0.17965,0.14355,0.11465
2016-10-13 18:53:00 -0400,0.8269,0.8612,0.8865,0.17295,0.13835,0.11315
2016-10-13 16:50:00 -0400,0.8212,0.8592,0.8842,0.1787,0.1406,0.1156
2016-10-13 15:27:00 -0400,0.8383,0.8732,0.9059,0.1614,0.1266,0.094
2016-10-13 14:18:00 -0400,0.8425,0.8697,0.9069,0.1574,0.1301,0.0928
2016-10-13 13:33:00 -0400,0.8399,0.8697,0.904,0.1598,0.1302,0.0959
2016-10-13 12:55:00 -0400,0.8353,0.869,0.9029,0.1644,0.1308,0.0967
2016-10-13 12:37:00 -0400,0.8328,0.8667,0.9029,0.167,0.1332,0.0966
2016-10-13 11:16:00 -0400,0.8327,0.8707,0.9056,0.1671,0.1291,0.0939
2016-10-13 08:53:00 -0400,0.8313,0.8626,0.8977,0.1686,0.1372,0.1022
2016-10-13 08:23:00 -0400,0.8324,0.8692,0.9033,0.1675,0.1307,0.0966
2016-10-13 07:54:00 -0400,0.8339,0.869,0.9048,0.1659,0.1309,0.0951
2016-10-12 20:07:00 -0400,0.83295,0.8693,0.9093,0.16695,0.1306,0.09055
2016-10-12 17:34:00 -0400,0.8338,0.8654,0.9066,0.1661,0.1344,0.0933
2016-10-12 16:29:00 -0400,0.8263,0.8625,0.9003,0.1735,0.1374,0.0996
2016-10-12 15:59:00 -0400,0.8268,0.8613,0.9007,0.173,0.1386,0.0992
2016-10-12 15:05:00 -0400,0.8257,0.8635,0.9012,0.1742,0.1364,0.0987
2016-10-12 14:13:00 -0400,0.8331,0.8636,0.9048,0.1668,0.1363,0.095
2016-10-12 13:29:00 -0400,0.8324,0.8671,0.9097,0.1675,0.1328,0.0902
2016-10-12 13:13:00 -0400,0.8318,0.8711,0.9097,0.1681,0.1288,0.0902
2016-10-12 10:19:00 -0400,0.8299,0.862,0.9083,0.1699,0.1378,0.0916
2016-10-12 08:50:00 -0400,0.8289,0.8651,0.9077,0.171,0.1348,0.0922
2016-10-11 19:00:00 -0400,0.7986,0.8349,0.87525,0.2013,0.165,0.12465
2016-10-11 16:41:00 -0400,0.799,0.8356,0.8735,0.2009,0.1643,0.1264
2016-10-11 15:07:00 -0400,0.7974,0.8296,0.8714,0.2024,0.1703,0.1285
2016-10-11 13:10:00 -0400,0.8015,0.8343,0.8784,0.1984,0.1656,0.1215
2016-10-11 09:50:00 -0400,0.8087,0.8395,0.8814,0.1912,0.1604,0.1184
2016-10-11 07:33:00 -0400,0.7958,0.8289,0.8653,0.204,0.171,0.1346
2016-10-10 19:13:00 -0400,0.7967,0.8389,0.88015,0.20315,0.161,0.1197
2016-10-10 18:46:00 -0400,0.8051,0.83785,0.87765,0.1948,0.16205,0.12225
2016-10-10 17:22:00 -0400,0.799,0.8342,0.8784,0.2008,0.1657,0.1214
2016-10-10 16:29:00 -0400,0.7978,0.8345,0.8764,0.202,0.1654,0.1234
2016-10-10 13:38:00 -0400,0.7983,0.8364,0.8767,0.2016,0.1635,0.1232
2016-10-10 12:18:00 -0400,0.7888,0.8216,0.867,0.2111,0.1783,0.1329
2016-10-10 10:53:00 -0400,0.7893,0.8248,0.8721,0.2106,0.1751,0.1278
2016-10-10 10:14:00 -0400,0.7874,0.8237,0.8666,0.2125,0.1761,0.1333
2016-10-10 09:12:00 -0400,0.7822,0.8227,0.8675,0.2177,0.1772,0.1324
2016-10-10 08:06:00 -0400,0.7738,0.813,0.8531,0.226,0.1868,0.1468
2016-10-09 20:14:00 -0400,0.776,0.81545,0.8606,0.22385,0.18445,0.1393
2016-10-09 18:34:00 -0400,0.7796,0.8196,0.8637,0.22025,0.1802,0.1362
2016-10-09 12:25:00 -0400,0.77065,0.8127,0.8534,0.22915,0.1871,0.14645
2016-10-09 09:55:00 -0400,0.7775,0.81545,0.863,0.2224,0.18435,0.1369
2016-10-09 09:28:00 -0400,0.7775,0.81585,0.86445,0.22235,0.184,0.1354
2016-10-08 21:57:00 -0400,0.77355,0.8155,0.8657,0.2263,0.18435,0.1342
2016-10-08 20:45:00 -0400,0.7736,0.81155,0.86715,0.22625,0.1883,0.13275
2016-10-08 19:35:00 -0400,0.7745,0.81595,0.86545,0.22535,0.1839,0.13445
2016-10-08 15:18:00 -0400,0.7732,0.81415,0.86615,0.22665,0.1857,0.13375
2016-10-08 11:11:00 -0400,0.7731,0.8144,0.87025,0.2268,0.1855,0.12965
2016-10-07 22:26:00 -0400,0.77365,0.8135,0.87165,0.22625,0.18635,0.12825
2016-10-07 20:54:00 -0400,0.7663,0.80705,0.8636,0.2336,0.19285,0.1363
2016-10-07 19:23:00 -0400,0.7606,0.8002,0.86255,0.23925,0.1997,0.1374
2016-10-07 17:40:00 -0400,0.7669,0.8046,0.8689,0.2329,0.1952,0.131
2016-10-07 16:51:00 -0400,0.772,0.8074,0.8761,0.2279,0.1925,0.1238
2016-10-07 15:51:00 -0400,0.7592,0.7986,0.8683,0.2407,0.2013,0.1316
2016-10-07 15:04:00 -0400,0.7603,0.7963,0.8652,0.2396,0.2036,0.1347
2016-10-07 14:29:00 -0400,0.7564,0.801,0.8665,0.2435,0.1989,0.1334
2016-10-07 12:41:00 -0400,0.7542,0.796,0.8679,0.2457,0.2038,0.132
2016-10-07 09:36:00 -0400,0.7566,0.7931,0.8649,0.2432,0.2068,0.135
2016-10-07 07:16:00 -0400,0.7525,0.7884,0.8617,0.2474,0.2114,0.1382
2016-10-06 20:58:00 -0400,0.75435,0.78655,0.87055,0.24545,0.2133,0.1293
2016-10-06 18:09:00 -0400,0.7501,0.7842,0.8541,0.2498,0.2157,0.1457
2016-10-06 17:34:00 -0400,0.7489,0.7828,0.8547,0.251,0.217,0.1452
2016-10-06 14:05:00 -0400,0.7456,0.7882,0.8552,0.2542,0.2116,0.1446
