timestamp	 clinton_538_po	 clinton_538_po	 clinton_bf	 trump_bf	 clinton_538_nc	 clinton_538_nc	 clinton_538_pp	 clinton_538_pp
2016-09-01 14:24:00 -0400	0.7382	0.2615	0.738	0.263	0.7571	0.2427	0.7095	0.2903
2016-09-01 12:38:00 -0400	0.7408	0.2589	0.733	0.267	0.7588	0.241	0.7083	0.2915
2016-09-01 11:25:00 -0400	0.7383	0.2615	0.733	0.267	0.7451	0.2548	0.7001	0.2997
2016-09-01 11:11:00 -0400	0.7345	0.2653	0.733	0.267	0.7505	0.2493	0.7031	0.2966
2016-09-01 09:46:00 -0400	0.7317	0.2681	0.733	0.267	0.7244	0.2755	0.6998	0.3001
2016-09-01 08:51:00 -0400	0.7307	0.269	0.733	0.267	0.7324	0.2675	0.7007	0.2991
2016-08-31 18:46:00 -0400	0.7384	0.2613	0.752	0.247	0.73425	0.26555	0.7016	0.29825
2016-08-31 17:35:00 -0400	0.7513	0.2484	0.752	0.247	0.7503	0.2496	0.7066	0.2932
2016-08-31 14:15:00 -0400	0.7544	0.2452	0.755	0.241	0.7535	0.2463	0.7127	0.2871
2016-08-31 13:26:00 -0400	0.7714	0.2282	0.755	0.241	0.7734	0.2264	0.7212	0.2786
2016-08-31 10:11:00 -0400	0.7728	0.2268	0.755	0.241	0.7665	0.2334	0.7246	0.2752
2016-08-31 08:31:00 -0400	0.7771	0.2226	0.755	0.241	0.762	0.2378	0.7284	0.2715
2016-08-30 22:40:00 -0400	0.77325	0.2264	0.761	0.235	0.77145	0.22835	0.7299	0.2699
2016-08-30 14:38:00 -0400	0.7731	0.2266	0.763	0.235	0.7596	0.2402	0.7304	0.2694
2016-08-30 13:29:00 -0400	0.7888	0.2107	0.763	0.235	0.7853	0.2146	0.7394	0.2604
2016-08-30 13:15:00 -0400	0.7834	0.2163	0.763	0.235	0.7819	0.2178	0.7317	0.2681
2016-08-30 11:58:00 -0400	0.788	0.2117	0.766	0.235	0.7817	0.218	0.7369	0.2629
2016-08-30 09:59:00 -0400	0.7906	0.209	0.766	0.235	0.7789	0.221	0.7392	0.2606
2016-08-30 07:36:00 -0400	0.7854	0.2142	0.769	0.23	0.7719	0.2279	0.7356	0.2642
2016-08-29 13:33:00 -0400	0.7881	0.2116	0.772	0.23	0.776	0.2238	0.7397	0.2601
2016-08-29 11:27:00 -0400	0.7945	0.2051	0.769	0.23	0.7838	0.216	0.7402	0.2596
2016-08-29 10:14:00 -0400	0.8076	0.1921	0.769	0.23	0.8022	0.1977	0.7527	0.2471
2016-08-29 09:59:00 -0400	0.8091	0.1906	0.769	0.23	0.809	0.1908	0.7505	0.2493
2016-08-29 09:14:00 -0400	0.8202	0.1794	0.769	0.23	0.8138	0.1861	0.7509	0.2488
2016-08-29 08:38:00 -0400	0.8078	0.1918	0.769	0.23	0.8074	0.1925	0.7302	0.2695
2016-08-28 10:38:00 -0400	0.8088	0.19085	0.781	0.218	0.80675	0.1931	0.7325	0.26735
2016-08-27 09:44:00 -0400	0.81415	0.18545	0.778	0.22	0.81485	0.185	0.73625	0.26355
2016-08-26 21:01:00 -0400	0.8111	0.1885	0.778	0.22	0.7976	0.2022	0.7352	0.26455
2016-08-26 17:02:00 -0400	0.804	0.1957	0.781	0.22	0.8057	0.1941	0.7306	0.2693
2016-08-26 14:56:00 -0400	0.8125	0.1871	0.781	0.22	0.8144	0.1853	0.7291	0.2705
2016-08-26 11:17:00 -0400	0.8266	0.173	0.781	0.22	0.8397	0.1599	0.7476	0.2522
2016-08-26 10:55:00 -0400	0.829	0.1706	0.781	0.22	0.8475	0.1521	0.7535	0.2463
2016-08-26 08:06:00 -0400	0.8303	0.1694	0.781	0.22	0.8442	0.1554	0.7492	0.2505
2016-08-25 13:22:00 -0400	0.8349	0.1646	0.778	0.222	0.8528	0.147	0.7525	0.2472
2016-08-25 12:34:00 -0400	0.8355	0.1641	0.778	0.222	0.854	0.1457	0.7535	0.2462
2016-08-25 12:13:00 -0400	0.8319	0.1676	0.778	0.222	0.8424	0.1574	0.7516	0.2481
2016-08-25 11:06:00 -0400	0.8384	0.1611	0.778	0.222	0.8525	0.1473	0.7509	0.2489
2016-08-25 08:56:00 -0400	0.8383	0.1614	0.775	0.222	0.8528	0.147	0.7499	0.2499
2016-08-25 08:25:00 -0400	0.8316	0.1679	0.775	0.222	0.839	0.1608	0.7408	0.2588
2016-08-24 19:21:00 -0400	0.8353	0.1644	0.781	0.215	0.8439	0.15585	0.7486	0.2511
2016-08-24 17:48:00 -0400	0.8474	0.1522	0.791	0.211	0.8744	0.1254	0.7621	0.2376
2016-08-24 13:27:00 -0400	0.8491	0.1506	0.784	0.213	0.876	0.1237	0.767	0.2327
2016-08-24 11:54:00 -0400	0.8497	0.15	0.784	0.213	0.8788	0.1208	0.7652	0.2346
2016-08-24 11:29:00 -0400	0.8533	0.1463	0.784	0.213	0.8803	0.1196	0.7667	0.2331
2016-08-24 08:49:00 -0400	0.8535	0.1461	0.784	0.213	0.8818	0.118	0.77	0.2297
2016-08-24 08:35:00 -0400	0.8536	0.1459	0.784	0.213	0.8782	0.1216	0.7673	0.2324
2016-08-23 22:51:00 -0400	0.8488	0.15075	0.784	0.213	0.8697	0.1301	0.7592	0.2406
2016-08-23 15:55:00 -0400	0.8505	0.1491	0.784	0.213	0.8713	0.1286	0.7685	0.2313
2016-08-23 13:30:00 -0400	0.8499	0.1498	0.784	0.213	0.8719	0.1279	0.7609	0.2388
2016-08-23 12:00:00 -0400	0.8453	0.1543	0.784	0.213	0.8611	0.1387	0.7574	0.2423
2016-08-23 10:50:00 -0400	0.8457	0.154	0.784	0.213	0.8635	0.1363	0.7568	0.243
2016-08-23 10:20:00 -0400	0.8476	0.152	0.784	0.213	0.8634	0.1364	0.757	0.2427
2016-08-23 08:53:00 -0400	0.851	0.1485	0.784	0.218	0.8619	0.1379	0.7586	0.2412
2016-08-22 14:30:00 -0400	0.841	0.1586	0.784	0.215	0.8404	0.1593	0.7424	0.2574
2016-08-22 14:13:00 -0400	0.8411	0.1586	0.784	0.215	0.8393	0.1606	0.7405	0.2593
2016-08-22 10:06:00 -0400	0.8425	0.1572	0.784	0.213	0.8413	0.1585	0.7395	0.2603
2016-08-22 08:58:00 -0400	0.8498	0.1499	0.784	0.215	0.8495	0.1503	0.7451	0.2546
2016-08-21 16:37:00 -0400	0.8466	0.15295	0.784	0.215	0.8502	0.1496	0.74665	0.2531
2016-08-21 11:20:00 -0400	0.8482	0.15145	0.781	0.215	0.85315	0.14675	0.74895	0.2508
2016-08-21 10:10:00 -0400	0.8483	0.1513	0.781	0.215	0.853	0.14685	0.7444	0.25545
2016-08-20 07:37:00 -0400	0.85735	0.14215	0.794	0.208	0.87135	0.12845	0.7522	0.2475
2016-08-19 21:22:00 -0400	0.85915	0.1404	0.788	0.211	0.87505	0.12465	0.75605	0.24375
2016-08-19 15:35:00 -0400	0.8623	0.1374	0.788	0.211	0.8698	0.13	0.761	0.2387
2016-08-19 10:42:00 -0400	0.8626	0.1369	0.784	0.218	0.8739	0.1259	0.7599	0.2399
2016-08-19 09:06:00 -0400	0.8653	0.1343	0.778	0.22	0.8783	0.1214	0.7642	0.2355
2016-08-19 08:22:00 -0400	0.868	0.1316	0.778	0.22	0.8772	0.1226	0.7648	0.235
2016-08-18 16:08:00 -0400	0.8617	0.1379	0.784	0.211	0.8721	0.1277	0.7644	0.2354
2016-08-18 11:51:00 -0400	0.8852	0.1142	0.788	0.213	0.8948	0.105	0.7837	0.216
2016-08-18 10:31:00 -0400	0.8874	0.1121	0.788	0.213	0.8997	0.1001	0.7843	0.2155
2016-08-18 08:54:00 -0400	0.8898	0.1098	0.788	0.213	0.8946	0.1053	0.7872	0.2125
2016-08-18 07:34:00 -0400	0.8809	0.1187	0.788	0.213	0.8918	0.108	0.783	0.2168
2016-08-17 14:07:00 -0400	0.8829	0.1167	0.8	0.198	0.8912	0.1084	0.7847	0.215
2016-08-17 13:32:00 -0400	0.8769	0.1226	0.8	0.198	0.8765	0.1233	0.7732	0.2265
2016-08-17 12:37:00 -0400	0.8744	0.1251	0.8	0.198	0.8819	0.1179	0.7755	0.2241
2016-08-17 10:02:00 -0400	0.8783	0.1213	0.8	0.198	0.8749	0.1248	0.7738	0.2259
2016-08-17 08:11:00 -0400	0.8709	0.1286	0.8	0.2	0.8832	0.1166	0.7683	0.2314
2016-08-17 07:55:00 -0400	0.8692	0.1303	0.8	0.2	0.8788	0.1209	0.7681	0.2316
2016-08-16 16:02:00 -0400	0.864	0.1355	0.803	0.198	0.8737	0.1259	0.7675	0.2323
2016-08-16 15:10:00 -0400	0.8826	0.1169	0.803	0.198	0.9037	0.0961	0.7833	0.2165
2016-08-16 14:24:00 -0400	0.8914	0.1083	0.803	0.198	0.9165	0.0834	0.7932	0.2066
2016-08-16 13:54:00 -0400	0.8865	0.113	0.803	0.198	0.9154	0.0844	0.7887	0.211
2016-08-16 12:06:00 -0400	0.892	0.1075	0.803	0.198	0.9168	0.083	0.795	0.2049
2016-08-16 11:32:00 -0400	0.8897	0.1099	0.803	0.198	0.9167	0.0831	0.7902	0.2096
2016-08-16 09:18:00 -0400	0.8871	0.1125	0.803	0.198	0.9101	0.0897	0.7808	0.2189
2016-08-15 15:06:00 -0400	0.889	0.1106	0.797	0.202	0.9058	0.0941	0.7854	0.2144
2016-08-15 13:43:00 -0400	0.8881	0.1116	0.797	0.202	0.9026	0.0972	0.7847	0.215
2016-08-15 11:11:00 -0400	0.8899	0.1095	0.803	0.198	0.9061	0.0938	0.7828	0.217
2016-08-15 07:53:00 -0400	0.8902	0.1095	0.803	0.196	0.9135	0.0864	0.7885	0.2113
2016-08-14 21:25:00 -0400	0.89185	0.10775	0.791	0.208	0.9051	0.09475	0.7865	0.21325
2016-08-14 20:31:00 -0400	0.89585	0.1036	0.791	0.208	0.91725	0.08265	0.79235	0.2074
2016-08-14 11:55:00 -0400	0.88835	0.11115	0.791	0.211	0.92425	0.0755	0.786	0.21365
2016-08-13 10:21:00 -0400	0.87785	0.12175	0.791	0.211	0.9076	0.0921	0.77605	0.2237
2016-08-12 13:32:00 -0400	0.8749	0.1247	0.788	0.213	0.8893	0.1105	0.7689	0.2309
2016-08-12 12:04:00 -0400	0.8713	0.1283	0.788	0.213	0.9014	0.0983	0.7733	0.2265
2016-08-12 08:28:00 -0400	0.8728	0.12675	0.791	0.211	0.88915	0.1106	0.77115	0.2286
2016-08-11 22:25:00 -0400	0.8632	0.13635	0.784	0.213	0.88275	0.1171	0.7662	0.23365
2016-08-11 17:36:00 -0400	0.8697	0.1299	0.784	0.215	0.87955	0.12015	0.77055	0.22925
2016-08-11 15:11:00 -0400	0.8619	0.1377	0.784	0.215	0.8873	0.11235	0.7611	0.2387
2016-08-11 14:17:00 -0400	0.8606	0.13905	0.781	0.215	0.8883	0.11145	0.76235	0.2374
2016-08-11 13:02:00 -0400	0.86315	0.1364	0.781	0.215	0.88935	0.1103	0.761	0.23875
2016-08-11 12:36:00 -0400	0.86625	0.13325	0.781	0.215	0.88865	0.111	0.7612	0.2386
2016-08-11 11:40:00 -0400	0.8635	0.13605	0.781	0.215	0.88895	0.11075	0.7616	0.2382
2016-08-11 09:47:00 -0400	0.8632	0.13645	0.788	0.211	0.87925	0.1205	0.75715	0.24255
2016-08-11 08:01:00 -0400	0.84705	0.15255	0.788	0.211	0.8721	0.12755	0.74825	0.2515
2016-08-10 18:03:00 -0400	0.8517	0.14785	0.797	0.204	0.86825	0.13145	0.75395	0.24585
2016-08-10 15:23:00 -0400	0.85135	0.14825	0.797	0.204	0.8661	0.13365	0.75065	0.2492
2016-08-10 13:59:00 -0400	0.8504	0.1492	0.797	0.202	0.8656	0.1341	0.74825	0.2515
2016-08-10 11:35:00 -0400	0.84725	0.15235	0.797	0.202	0.8584	0.1414	0.7476	0.25215
2016-08-10 08:55:00 -0400	0.84675	0.1529	0.803	0.198	0.86285	0.13685	0.74875	0.25105
2016-08-09 19:25:00 -0400	0.87615	0.12345	0.791	0.206	0.93945	0.0602	0.7891	0.21065
2016-08-09 17:53:00 -0400	0.87735	0.12225	0.784	0.213	0.93885	0.0609	0.79145	0.20835
2016-08-09 15:29:00 -0400	0.8772	0.1225	0.784	0.213	0.947	0.05275	0.79295	0.2069
2016-08-09 13:44:00 -0400	0.871	0.12865	0.788	0.211	0.9485	0.0513	0.78595	0.21385
2016-08-09 11:11:00 -0400	0.87495	0.1247	0.788	0.211	0.95505	0.04475	0.7919	0.208
2016-08-09 10:24:00 -0400	0.87855	0.1211	0.788	0.211	0.95655	0.0433	0.7935	0.2064
2016-08-09 09:29:00 -0400	0.8737	0.12605	0.778	0.22	0.95865	0.0412	0.79335	0.20645
2016-08-08 20:06:00 -0400	0.8753	0.12445	0.766	0.233	0.9644	0.0355	0.7946	0.20525
2016-08-08 15:07:00 -0400	0.8651	0.13465	0.766	0.233	0.95285	0.04705	0.78265	0.21725
2016-08-08 13:40:00 -0400	0.8659	0.13385	0.772	0.227	0.9538	0.04605	0.78655	0.2133
2016-08-08 12:49:00 -0400	0.83045	0.16925	0.772	0.227	0.90795	0.09195	0.7576	0.24225
2016-08-08 12:22:00 -0400	0.8299	0.16985	0.772	0.227	0.9086	0.09125	0.7546	0.2453
2016-08-08 11:56:00 -0400	0.82895	0.1708	0.772	0.227	0.90695	0.09295	0.75615	0.2437
2016-08-08 11:29:00 -0400	0.8366	0.1632	0.772	0.227	0.9228	0.0771	0.7635	0.2364
2016-08-08 10:47:00 -0400	0.83635	0.1634	0.772	0.227	0.91745	0.08245	0.76115	0.2387
2016-08-08 10:21:00 -0400	0.8318	0.168	0.772	0.227	0.91685	0.08305	0.759	0.24085
2016-08-08 08:07:00 -0400	0.8335	0.16625	0.766	0.23	0.9185	0.0814	0.7603	0.23955
2016-08-07 14:25:00 -0400	0.83135	0.16845	0.761	0.238	0.91555	0.08435	0.76	0.2399
2016-08-07 07:24:00 -0400	0.8344	0.1653	0.761	0.241	0.91035	0.08955	0.7609	0.239
2016-08-07 02:18:00 -0400	0.8187	0.1811	0.761	0.238	0.90735	0.09245	0.75045	0.2494
2016-08-06 12:27:00 -0400	0.81525	0.1845	0.763	0.235	0.9146	0.0853	0.74925	0.25055
2016-08-05 15:51:00 -0400	0.8153	0.1844	0.766	0.23	0.91675	0.0831	0.7468	0.25305
2016-08-05 15:05:00 -0400	0.81485	0.18485	0.766	0.23	0.92455	0.07535	0.7537	0.24615
2016-08-05 13:48:00 -0400	0.80955	0.1901	0.766	0.23	0.9214	0.07845	0.74755	0.2523
2016-08-05 08:50:00 -0400	0.81675	0.183	0.766	0.23	0.9285	0.0714	0.75355	0.24635
2016-08-04 18:42:00 -0400	0.79905	0.20075	0.772	0.23	0.91525	0.08465	0.74415	0.25565
2016-08-04 18:16:00 -0400	0.798	0.2017	0.772	0.23	0.92435	0.0755	0.7416	0.2583
2016-08-04 14:11:00 -0400	0.78415	0.2156	0.766	0.233	0.9169	0.083	0.73265	0.26725
2016-08-04 12:44:00 -0400	0.77675	0.22305	0.766	0.233	0.9116	0.0883	0.7257	0.2742
2016-08-04 12:05:00 -0400	0.777	0.22275	0.766	0.233	0.91785	0.08205	0.7279	0.27195
2016-08-04 09:40:00 -0400	0.7769	0.2229	0.766	0.233	0.91565	0.08425	0.7257	0.27415
2016-08-04 09:15:00 -0400	0.75895	0.24085	0.766	0.233	0.89585	0.10405	0.7171	0.28275
2016-08-03 18:32:00 -0400	0.73225	0.26745	0.763	0.233	0.8864	0.1134	0.6941	0.30575
2016-08-03 17:14:00 -0400	0.70385	0.2959	0.763	0.233	0.8582	0.1417	0.6798	0.32005
2016-08-03 16:05:00 -0400	0.70095	0.29885	0.766	0.233	0.8565	0.1434	0.67435	0.3255
2016-08-03 14:59:00 -0400	0.6967	0.30305	0.766	0.233	0.85315	0.1467	0.6719	0.32795
2016-08-03 09:33:00 -0400	0.68355	0.3161	0.744	0.258	0.8499	0.14995	0.66495	0.3349
2016-08-02 17:43:00 -0400	0.6795	0.3203	0.738	0.26	0.8588	0.14105	0.6643	0.3356
2016-08-02 15:28:00 -0400	0.66255	0.33715	0.735	0.263	0.83685	0.163	0.65765	0.3422
2016-08-02 13:34:00 -0400	0.661	0.3388	0.735	0.263	0.8346	0.1653	0.65425	0.3456
2016-08-02 09:06:00 -0400	0.65995	0.33975	0.733	0.265	0.8348	0.16505	0.6901	0.30975
2016-08-01 21:58:00 -0400	0.6483	0.35135	0.725	0.278	0.83835	0.1615	0.6803	0.3195
2016-08-01 17:50:00 -0400	0.6326	0.36715	0.725	0.278	0.82245	0.17745	0.6772	0.32265
2016-08-01 17:00:00 -0400	0.6032	0.39655	0.725	0.278	0.7832	0.2167	0.668	0.33185
2016-08-01 15:26:00 -0400	0.54205	0.45755	0.709	0.292	0.65445	0.34545	0.62525	0.37455
2016-08-01 08:46:00 -0400	0.5328	0.4669	0.707	0.292	0.63625	0.3636	0.6184	0.3814
2016-07-31 09:02:00 -0400	0.5098	0.48985	0.687	0.313	0.5677	0.4322	0.6085	0.39135
2016-07-31 00:20:00 -0400	0.4995	0.5002	0.687	0.313	0.52675	0.47315	0.5992	0.40065
2016-07-30 14:36:00 -0400	0.50915	0.4905	0.687	0.313	0.51735	0.48255	0.61125	0.38865
2016-07-30 13:10:00 -0400	0.51735	0.4823	0.687	0.313	0.54365	0.4562	0.61735	0.38245
2016-07-29 22:38:00 -0400	0.5282	0.47135	0.687	0.31	0.48045	0.5194	0.61705	0.3828
2016-07-29 10:15:00 -0400	0.53285	0.4667	0.69	0.313	0.4839	0.5159	0.61675	0.38305
2016-07-28 12:47:00 -0400	0.53575	0.46385	0.673	0.325	0.47025	0.52955	0.61725	0.38255
2016-07-28 12:19:00 -0400	0.53125	0.46825	0.673	0.325	0.45125	0.54855	0.614	0.38575
2016-07-28 09:53:00 -0400	0.5328	0.46685	0.673	0.325	0.44635	0.55345	0.61295	0.38685
2016-07-28 08:42:00 -0400	0.5259	0.47365	0.673	0.325	0.42595	0.5738	0.6009	0.39895
2016-07-27 19:06:00 -0400	0.52605	0.47345	0.671	0.328	0.4463	0.55355	0.6017	0.3981
2016-07-27 18:15:00 -0400	0.52215	0.47735	0.673	0.325	0.44525	0.5546	0.597	0.4028
2016-07-27 08:27:00 -0400	0.52445	0.4751	0.667	0.332	0.4468	0.55305	0.60075	0.39905
2016-07-27 05:36:00 -0400	0.5273	0.4723	0.671	0.331	0.45	0.5498	0.6013	0.39855
2016-07-26 21:42:00 -0400	0.52435	0.4753	0.676	0.328	0.4503	0.5495	0.59815	0.4016
2016-07-26 10:06:00 -0400	0.5316	0.46805	0.671	0.328	0.4576	0.54225	0.59615	0.4036
2016-07-26 08:58:00 -0400	0.53155	0.46795	0.671	0.328	0.4593	0.5405	0.59515	0.4047
2016-07-25 20:05:00 -0400	0.5388	0.46075	0.68	0.318	0.4619	0.538	0.5953	0.40455
2016-07-25 18:04:00 -0400	0.53	0.46965	0.68	0.32	0.4443	0.55555	0.59015	0.40965
2016-07-25 17:35:00 -0400	0.53425	0.46535	0.68	0.32	0.44515	0.5546	0.5875	0.41235
2016-07-25 16:48:00 -0400	0.53285	0.4667	0.68	0.32	0.4404	0.55945	0.5895	0.4103
2016-07-25 15:21:00 -0400	0.53885	0.46065	0.68	0.32	0.45495	0.5449	0.58665	0.41315
2016-07-25 11:39:00 -0400	0.5346	0.46485	0.68	0.32	0.4328	0.56705	0.57815	0.42165
2016-07-25 08:41:00 -0400	0.53725	0.46235	0.68	0.318	0.42485	0.5749	0.5824	0.41735
2016-07-24 11:25:00 -0400	0.5829	0.41655	0.702	0.296	0.5598	0.44005	0.60415	0.3956
2016-07-24 04:21:00 -0400	0.58285	0.41665	0.707	0.294	0.5574	0.4423	0.60195	0.39785
2016-07-23 13:04:00 -0400	0.5766	0.4228	0.704	0.294	0.54285	0.457	0.5975	0.40225
2016-07-23 10:49:00 -0400	0.5913	0.4081	0.704	0.294	0.6065	0.3932	0.6033	0.39645
2016-07-22 19:05:00 -0400	0.58545	0.4139	0.704	0.296	0.6061	0.3936	0.5949	0.40485
2016-07-22 13:53:00 -0400	0.59705	0.40245	0.702	0.296	0.66195	0.3378	0.60035	0.39945
2016-07-22 08:10:00 -0400	0.60225	0.39715	0.699	0.296	0.64195	0.35775	0.5979	0.40185
2016-07-21 19:00:00 -0400	0.6021	0.3974	0.709	0.292	0.63295	0.3668	0.59875	0.40105
2016-07-21 12:49:00 -0400	0.6102	0.3893	0.72	0.282	0.64545	0.35425	0.60525	0.3945
2016-07-21 10:57:00 -0400	0.60265	0.3969	0.72	0.282	0.64205	0.35775	0.5992	0.40055
2016-07-21 10:02:00 -0400	0.6058	0.3937	0.72	0.282	0.67575	0.324	0.603	0.3968
2016-07-21 08:22:00 -0400	0.61385	0.3856	0.714	0.286	0.6438	0.35595	0.60695	0.39285
2016-07-20 08:11:00 -0400	0.6177	0.3817	0.695	0.305	0.6463	0.35345	0.61205	0.3877
2016-07-19 18:01:00 -0400	0.6133	0.3863	0.697	0.303	0.6224	0.3774	0.6062	0.39355
2016-07-19 16:15:00 -0400	0.62555	0.3738	0.695	0.303	0.6173	0.38245	0.61835	0.38135
2016-07-19 08:25:00 -0400	0.63475	0.3648	0.692	0.303	0.6581	0.3417	0.6243	0.3755
2016-07-19 08:00:00 -0400	0.6436	0.35595	0.692	0.308	0.6742	0.3257	0.6304	0.36935
2016-07-18 18:36:00 -0400	0.6418	0.35765	0.692	0.305	0.6772	0.32265	0.6296	0.37015
2016-07-18 17:36:00 -0400	0.6382	0.3614	0.692	0.305	0.67245	0.32735	0.6277	0.3721
2016-07-18 16:20:00 -0400	0.643	0.35655	0.692	0.305	0.6512	0.3486	0.63195	0.3678
2016-07-18 13:54:00 -0400	0.64015	0.3593	0.692	0.305	0.65075	0.34915	0.628	0.3718
2016-07-18 09:28:00 -0400	0.6527	0.34665	0.697	0.301	0.6768	0.32285	0.6348	0.3649
2016-07-18 08:21:00 -0400	0.65275	0.34635	0.697	0.301	0.67155	0.3281	0.63165	0.36805
2016-07-18 07:56:00 -0400	0.6493	0.35005	0.702	0.296	0.6681	0.33135	0.63435	0.36525
2016-07-17 19:10:00 -0400	0.65015	0.34915	0.702	0.296	0.667	0.33235	0.63285	0.3669
2016-07-17 11:50:00 -0400	0.65315	0.3461	0.702	0.299	0.6661	0.33345	0.63315	0.3665
2016-07-17 11:19:00 -0400	0.64865	0.35045	0.697	0.301	0.67185	0.3277	0.63215	0.36755
2016-07-16 15:16:00 -0400	0.648	0.3513	0.704	0.296	0.6367	0.3629	0.63305	0.36675
2016-07-16 14:47:00 -0400	0.6586	0.34075	0.704	0.296	0.66485	0.33475	0.64195	0.35775
2016-07-15 16:30:00 -0400	0.66665	0.3327	0.704	0.296	0.67625	0.3234	0.6496	0.3502
2016-07-15 12:59:00 -0400	0.64135	0.3582	0.704	0.296	0.5464	0.4534	0.6272	0.37255
2016-07-15 12:05:00 -0400	0.64535	0.35415	0.704	0.296	0.54935	0.45045	0.6294	0.37045
2016-07-15 08:38:00 -0400	0.6446	0.3549	0.703	0.296	0.54895	0.45085	0.6225	0.37725
2016-07-15 00:51:00 -0400	0.66815	0.33135	0.703	0.296	0.56955	0.4303	0.64075	0.359
2016-07-14 09:43:00 -0400	0.66205	0.33735	0.733	0.269	0.5385	0.46125	0.6328	0.36695
2016-07-14 09:18:00 -0400	0.6606	0.3389	0.733	0.269	0.5376	0.46215	0.6302	0.3696
2016-07-14 08:09:00 -0400	0.70795	0.29155	0.733	0.269	0.69575	0.3041	0.6716	0.32815
2016-07-13 18:32:00 -0400	0.7096	0.28995	0.746	0.253	0.6923	0.3075	0.67055	0.3292
2016-07-13 17:41:00 -0400	0.70555	0.29395	0.746	0.253	0.68635	0.3135	0.67205	0.32775
2016-07-13 14:04:00 -0400	0.7073	0.29225	0.746	0.253	0.6829	0.3169	0.66965	0.3302
2016-07-13 10:28:00 -0400	0.72575	0.2738	0.746	0.253	0.70895	0.2908	0.68695	0.31285
2016-07-12 15:18:00 -0400	0.7743	0.22525	0.758	0.241	0.8155	0.1843	0.7288	0.27105
2016-07-12 13:34:00 -0400	0.76605	0.23325	0.761	0.241	0.7623	0.23745	0.72485	0.27495
2016-07-12 09:53:00 -0400	0.76785	0.2316	0.761	0.238	0.7655	0.2342	0.7218	0.27805
2016-07-11 17:11:00 -0400	0.77185	0.2278	0.769	0.23	0.79075	0.209	0.7242	0.27565
2016-07-11 15:52:00 -0400	0.77585	0.22365	0.769	0.23	0.8052	0.19455	0.72915	0.2706
2016-07-11 13:59:00 -0400	0.77635	0.2232	0.769	0.23	0.80835	0.19135	0.73375	0.26605
2016-07-11 13:21:00 -0400	0.77485	0.22475	0.769	0.23	0.80805	0.1918	0.7332	0.2666
2016-07-11 11:21:00 -0400	0.78125	0.2183	0.769	0.23	0.82075	0.1791	0.734	0.2659
2016-07-08 17:20:00 -0400	0.77965	0.22	0.761	0.238	0.829	0.1708	0.7307	0.2691
2016-07-08 12:14:00 -0400	0.77805	0.2215	0.761	0.241	0.79995	0.1998	0.7277	0.2721
2016-07-08 10:45:00 -0400	0.7738	0.22575	0.761	0.241	0.7936	0.2062	0.72385	0.2759
